date,CPU_Usage
2016-12-30 14:58:09.725,13.2768515103
2016-12-30 14:58:19.689,13.2768515103
2016-12-30 14:58:29.688,5.49561815457
2016-12-30 14:58:39.683,6.1975222038
2016-12-30 14:58:49.685,4.39658247151
2016-12-30 14:58:59.681,6.80026759842
2016-12-30 14:59:09.685,9.68137088174
